timestamp,U1,U2,U3,U4,U5,U6,U7,U8
2026-01-01 08:00:00,0.43710655394129055,0.48043958813393284,0.6020811396358312,0.48534306446687586,0.5006418028795457,0.48346682686567355,0.5175669809730459,0.189096143990336
2026-01-01 08:01:00,0.5203915042243352,0.4323319434152083,0.581861872035367,0.5007593734659689,0.48360296382436646,0.46157184012547886,0.46178505538444325,0.20161866102295045
2026-01-01 08:02:00,0.4998141307702378,0.4681993289226057,0.5030556886101787,0.5037010056809594,0.5248812869731199,0.4972720375072072,0.5256143690101625,0.20912288789372652
2026-01-01 08:03:00,0.5147434903726679,0.41253496970807013,0.6110966524544916,0.5044965503784299,0.4757778106849528,0.5187667894424945,0.5027751865516283,0.21877508812173974
2026-01-01 08:04:00,0.477672622143207,0.44209158248701635,0.5135218373419475,0.4794577014668808,0.5524829180326367,0.5211045417788241,0.4916802011191783,0.18166943687575224
2026-01-01 08:05:00,0.4919030104687464,0.46460276223098546,0.5477233497313291,0.47954942544016704,0.5978079688027159,0.46328561485354514,0.5169765860663013,0.19739207991548724
2026-01-01 08:06:00,0.5140309292543865,0.3739430857461739,0.5146965151834733,0.4948059156041084,0.4986429966548783,0.5447770498484639,0.5333436265141221,0.20784763047855395
2026-01-01 08:07:00,0.5012380299657225,0.43081659197362915,0.5291451605823372,0.44757845432822,0.5284410606458405,0.49126706220334787,0.4879351451901779,0.18820037113140717
2026-01-01 08:08:00,0.5519237521711403,0.49216461361246866,0.572542684072603,0.488361745571783,0.5820986710951495,0.4960056952423068,0.5053945254653815,0.1879124874228066
2026-01-01 08:09:00,0.5146460895157945,0.4216621782998164,0.5306256198477027,0.5059788251852892,0.4577024196957509,0.4667266332961797,0.4999058994159705,0.20698369189174773
2026-01-01 08:10:00,0.5001946362742049,0.46188121591339987,0.5098123517156656,0.48990850756797133,0.4935064953237233,0.4956510389235684,0.5037610744022789,0.22634412483443936
2026-01-01 08:11:00,0.4623245164145182,0.4559547716771356,0.521225830661295,0.4780069407049958,0.4980218860415691,0.5406641808499055,0.4955357042680647,0.16029181621063449
2026-01-01 08:12:00,0.4771962295017386,0.4800383389729185,0.5550992701646876,0.49988207134402524,0.4970872140424787,0.468853848826497,0.43690485828731523,0.17954984780114402
2026-01-01 08:13:00,0.4915760111097791,0.4614786440882514,0.5239258093613137,0.4969643783099118,0.5279724963895933,0.5130787174971424,0.4724049816885312,0.18227261370715775
2026-01-01 08:14:00,0.5026787631062879,0.4746751361435092,0.49113145218628984,0.48771437669149237,0.506183391902276,0.572364335870145,0.44622861028749516,0.1643530229431226
2026-01-01 08:15:00,0.46863262252447174,0.44004881557124975,0.6276500696261959,0.5104661629651335,0.5093987278892834,0.518334198488949,0.5121615878225528,0.17552106163616815
2026-01-01 08:16:00,0.49280549405424645,0.43635835161606595,0.5490933450211554,0.4517296524987383,0.5477284916753288,0.5313320722307282,0.488975836089585,0.18771297236333767
2026-01-01 08:17:00,0.5300321919489468,0.44065268232944677,0.5682907139868338,0.48703564520339154,0.5296187836218823,0.5359169601322529,0.5276830841071275,0.16605304148421562
2026-01-01 08:18:00,0.4858833752219772,0.4652806138019748,0.456452538335088,0.4971698422807559,0.5741901740375502,0.5793962584531175,0.5226790607455853,0.20558048863889308
2026-01-01 08:19:00,0.4636667426060397,0.4170342986938828,0.6183952256106933,0.44874623710176387,0.5300591361748286,0.47824126355463364,0.521287754083553,0.19640812841747796
2026-01-01 08:20:00,0.4672324640561577,0.4554447156675053,0.5009662999830532,0.47447928023776725,0.5218028829447783,0.46502449739341417,0.515065548011253,0.1909023169157973
2026-01-01 08:21:00,0.5341129295311791,0.44638291056846213,0.5368192279647077,0.48539482106068116,0.5464577822230474,0.5534960545287194,0.5207343110165894,0.2010803030395193
2026-01-01 08:22:00,0.5514605636921391,0.4568708701299647,0.6135996212192756,0.47445645805464376,0.5668762898072707,0.5671870962462877,0.4834743777439279,0.1963461564082516
2026-01-01 08:23:00,0.4616796865907279,0.425092567015621,0.5993929934680974,0.47306849642913046,0.5298766177943994,0.524864313270922,0.4660540270060013,0.18456116537484896
2026-01-01 08:24:00,0.5311793525998445,0.3795223667352364,0.5701731989820543,0.5111984526100484,0.5313068181153859,0.519408112658928,0.4937526227755199,0.18335149689607305
2026-01-01 08:25:00,0.4915337721834005,0.48994935127196926,0.5124157743257397,0.4889360837533365,0.5556357292065554,0.5356983712792573,0.4874963166255735,0.17882269202018494
2026-01-01 08:26:00,0.4824831085190881,0.45946830321757487,0.4800265213440945,0.4994465776320864,0.514018822641535,0.5176823428255358,0.4614146700331398,0.22466975231444847
2026-01-01 08:27:00,0.48614532141691985,0.4778353520264325,0.5190866009286266,0.4839476417850046,0.5172140103904537,0.5724116387626933,0.5078651774106938,0.2080078475268652
2026-01-01 08:28:00,0.4662218364421229,0.39639498394246214,0.5790611117006743,0.49265735889848267,0.4953228973745761,0.5156255736453347,0.4978393799700451,0.210144481824168
2026-01-01 08:29:00,0.5230238638408768,0.44919615965802323,0.6095970143503517,0.5287380478898148,0.5200995302418053,0.5243275960794466,0.48172198563835533,0.18153810770429202
2026-01-01 08:30:00,0.5453412548251259,0.4334959869029143,0.5678715988382257,0.4641990074499813,0.5289782310488829,0.4765202226001669,0.46614333296396737,0.2171398502765105
2026-01-01 08:31:00,0.5082669230921784,0.44115981906844537,0.49803958041206875,0.4743167676442837,0.49573474115322136,0.5294798700178688,0.5079375351200514,0.20727498159171487
2026-01-01 08:32:00,0.436852466496674,0.4437827384262089,0.5263657615853096,0.4855243318929206,0.5183415491107118,0.5527632049887204,0.4466534585803549,0.21832407398582576
2026-01-01 08:33:00,0.5087097136992824,0.4797281963456521,0.6331513105419657,0.4622537138621841,0.5050161117914407,0.49428917587601123,0.5077121093138091,0.17676375506115666
2026-01-01 08:34:00,0.488093054242811,0.38480803518682266,0.5290046523647973,0.4883139047520033,0.4929711045913579,0.5120321196489819,0.5077443232612927,0.2197967104163353
2026-01-01 08:35:00,0.49781341410749563,0.44662488131292793,0.5908560863605948,0.5414136858493641,0.5303053782433405,0.4842734216288,0.4624736554957269,0.21174513058884423
2026-01-01 08:36:00,0.49629035892049095,0.4799646823728891,0.5458799386372586,0.44992550667009273,0.545773880006382,0.5144999306551314,0.4779382714143553,0.23001777503032889
2026-01-01 08:37:00,0.49441302177579544,0.47637006125935943,0.5587466861862092,0.518910156936227,0.5206536087138204,0.5203812229072236,0.4684874581120139,0.1933731355231969
2026-01-01 08:38:00,0.45126826576357204,0.382269725826399,0.5749776000354772,0.473540386294192,0.5078019873277069,0.4805175250022015,0.4903342356799075,0.21193548990399866
2026-01-01 08:39:00,0.4870063993515696,0.4186652155837439,0.5514277680882712,0.4738781593119486,0.5779738451244284,0.50384346719864,0.49746366352408167,0.20776163694537678
2026-01-01 08:40:00,0.47549978859352793,0.4149444734132346,0.6093777331949835,0.4337615670924094,0.5340529631831163,0.4957044419222826,0.5656923371814667,0.2138895351117175
2026-01-01 08:41:00,0.5021102395682504,0.43464254819913434,0.5545319788131073,0.49406424758514167,0.4990435140426109,0.49232009805569504,0.47954460631440887,0.2137190083401162
2026-01-01 08:42:00,0.5788864664159136,0.405939147381812,0.49705928553794876,0.4684026636291697,0.5364922915747831,0.4791880238836402,0.4427547982359832,0.19553683282175316
2026-01-01 08:43:00,0.4648314462974483,0.45563134611503936,0.5409361402931994,0.4935821419954662,0.545645230426713,0.5155282327312941,0.49690075950448637,0.17610176510953007
2026-01-01 08:44:00,0.5244263619792691,0.464363704062535,0.5865963813170325,0.5024864519041233,0.5246306110670512,0.4907162440930832,0.485188200719962,0.18929975412723665
2026-01-01 08:45:00,0.5741239005589661,0.44515132632902615,0.6266530203449036,0.46342309096377854,0.5513389212999535,0.518708423514706,0.4807644135519976,0.18372124790327607
2026-01-01 08:46:00,0.4942320288193396,0.40552043174266295,0.589491490629686,0.4662113620682207,0.5130138814803327,0.5240107711694753,0.5201478110195462,0.1871350647949538
2026-01-01 08:47:00,0.48279034815242006,0.4882556657310496,0.5555351754189012,0.5178016809260753,0.4962655044077596,0.5113700756080218,0.5131132764835118,0.1980276280482095
2026-01-01 08:48:00,0.5102911086195462,0.4335722800376033,0.5492947439196122,0.4990521985734353,0.5832232217856294,0.46839372702298,0.4678544822929854,0.20902329184729218
2026-01-01 08:49:00,0.5184797555005747,0.4506540545577018,0.489468432788322,0.4724742831364303,0.5363658527677941,0.5257773936115248,0.49507680538104404,0.22731149926021693
2026-01-01 08:50:00,0.5238312990029164,0.473010606011016,0.47550102095742597,0.4879908019693001,0.5454740350366882,0.5242556816212305,0.4780440226926102,0.1948523807730127
2026-01-01 08:51:00,0.48649400572933466,0.4594868108355741,0.5920914675516182,0.527408348245771,0.5270380601368682,0.5067360996738827,0.5264091017538581,0.22938404652786348
2026-01-01 08:52:00,0.47687904769736655,0.465260550541978,0.5340191378266019,0.4227731764814864,0.49722858411392784,0.4966934798208871,0.5251030173089897,0.21054234113452916
2026-01-01 08:53:00,0.48423295946020783,0.5150830209470068,0.5336084384289296,0.4759903991909866,0.541045790427401,0.5010641773010246,0.49768875931646794,0.19647746947842423
2026-01-01 08:54:00,0.46858074966032726,0.4273438823584792,0.5868166827168425,0.43974722215424866,0.48453426008071115,0.47858244607370554,0.47295927589098796,0.20711960682437747
2026-01-01 08:55:00,0.5114984823738558,0.44175509220589904,0.5308685706294572,0.49333058393274326,0.4969632122211302,0.516315285826933,0.5194914265475646,0.210822863897315
2026-01-01 08:56:00,0.45985204820146536,0.43894650320100587,0.5488135448472256,0.5167664005286364,0.5228861668275883,0.5124961475355153,0.5266253933566469,0.17728520592897123
2026-01-01 08:57:00,0.5113697236769991,0.4539764611369396,0.5353760199648107,0.470272842085408,0.5779706864617529,0.5170861506841231,0.5234081087132878,0.18976319671209893
2026-01-01 08:58:00,0.4928199500629281,0.42901513885205605,0.5955135351144193,0.4690239645838386,0.5231334376967611,0.5197554233015864,0.4939555464967766,0.19418945566954712
2026-01-01 08:59:00,0.4846130618432679,0.4777723544848859,0.5964215898917506,0.4257503319019749,0.5184904051881567,0.5248166932797084,0.49181993411103103,0.20685903924473253
2026-01-01 09:00:00,0.4459572696006962,0.4930382949204428,0.5725190523340896,0.48409898691400377,0.5096186790601575,0.5001066283717179,0.4793218574555808,0.20773619531340665
2026-01-01 09:01:00,0.5275406556301192,0.44879469045676923,0.5634793654545373,0.4973602544370053,0.5579205361548736,0.48891724270973635,0.48715287981142213,0.18985104448162932
2026-01-01 09:02:00,0.47143342783464653,0.4460355771782087,0.4965600501606298,0.448038688082805,0.4527827389707377,0.5008587231272177,0.503217258059474,0.19823590776016342
2026-01-01 09:03:00,0.4584539527868503,0.4736513113389892,0.544095194889306,0.5010388507227758,0.5116234010284398,0.5685681783622234,0.5019706245753873,0.23355322724656788
2026-01-01 09:04:00,0.4901848202308332,0.4633153708583263,0.5257036695845553,0.4665751571618876,0.5301476525925425,0.5180042753826205,0.5060256265878876,0.19913296001829817
2026-01-01 09:05:00,0.5304265442570943,0.444101660635497,0.45225023129519787,0.4665744368380185,0.5110410358383558,0.47256732579426275,0.47773335278758294,0.16112048528310577
2026-01-01 09:06:00,0.505390902823643,0.43719244231606746,0.550438282463467,0.4695756744651178,0.5414207291512193,0.5413026568854461,0.48175886297301984,0.18624861908581042
2026-01-01 09:07:00,0.47975283111984496,0.4960057570943359,0.5765667946572558,0.5059530190181323,0.576895659155839,0.48844304494626245,0.5224001434139076,0.19676252463141383
2026-01-01 09:08:00,0.42915586588908683,0.44137996479818026,0.6174514929515476,0.5147455735202232,0.49546295323870265,0.4913243278332119,0.48833109224980314,0.19935817942973327
2026-01-01 09:09:00,0.53753180749303,0.4321270435655438,0.5643755379949222,0.5096352957633881,0.5151089058563947,0.44027555547926017,0.4711760222077333,0.2126110940542178
2026-01-01 09:10:00,0.5232496942930971,0.43932271581173615,0.5135838374164482,0.4819209695344574,0.5264798921211761,0.4707652731676171,0.5077267906324339,0.21459612523739593
2026-01-01 09:11:00,0.4787955599392817,0.47225534646686507,0.5261748268858578,0.4440888976526979,0.5287346645290859,0.5542200585786075,0.49864139531889695,0.20473964577099274
2026-01-01 09:12:00,0.5053952480633692,0.4269324379253622,0.5233173317656464,0.48376463037898576,0.5218575331575556,0.46235196853265803,0.5037684636433077,0.20443724022635673
2026-01-01 09:13:00,0.5014930524846539,0.47338359227578225,0.544518431399529,0.389937476624573,0.5000684719208475,0.5258328401191344,0.48298277145134416,0.18499476026968847
2026-01-01 09:14:00,0.5607849238643238,0.4375179788212458,0.5122148315750312,0.47345305096788226,0.5211517776620647,0.547129197925202,0.5243356724389094,0.1691787383386625
2026-01-01 09:15:00,0.49111319062504133,0.4096104243423736,0.5443298920449688,0.47265255515596866,0.48778929849025865,0.5193439431607225,0.5108616146009639,0.203233194729749
